farmer_id,contracted_merchant_id,contracted_quantity_kg,contracted_price_per_kg,delivered_to_contractor_kg,delivered_to_others_kg,delivery_ratio,distance_to_contractor_km,distance_to_alternative_km,alternative_price_premium,farmer_debt_level_usd,contractor_support_score,harvest_season,is_side_buying
F01286,M141,3845.28,2.83,3845.28,0.0,1.0,77.5,20.7,0.0,88.39,85.0,late,0
F01287,M008,3158.51,3.24,1709.17,1366.83,0.541,2.8,51.6,0.06,458.99,76.9,early,1
F01288,M128,1491.87,3.53,1376.13,0.0,0.922,13.9,14.2,0.0,1547.74,55.3,mid,0
F01289,M184,1996.65,2.96,739.73,1380.45,0.37,1.7,57.8,0.302,1175.4,100.0,mid,1
F01290,M069,799.83,3.22,273.76,222.17,0.342,1.0,1.0,0.316,16.63,95.0,early,1
F01291,M144,1892.85,2.43,1583.2,106.38,0.836,4.7,10.3,0.0,174.15,71.1,mid,0
F01292,M027,1291.56,5.12,1223.36,55.32,0.947,11.3,8.0,0.0,93.21,100.0,early,0
F01293,M083,2670.07,4.3,2670.07,140.09,1.0,10.9,26.3,0.0,377.34,53.7,early,0
F01294,M161,3409.38,5.65,3253.17,104.14,0.954,10.3,11.4,0.0,37.18,95.4,late,0
F01295,M170,3003.52,3.1,2102.3,297.54,0.7,66.0,19.8,0.0,392.82,44.0,late,0
F01296,M085,2631.34,3.32,768.08,406.25,0.292,9.8,18.3,0.271,86.02,97.3,late,1
F01297,M108,3288.47,3.46,3288.47,2.82,1.0,81.4,16.8,0.0,1189.23,62.8,late,0
F01298,M141,1764.32,3.85,1761.16,138.61,0.998,16.9,9.4,0.0,448.6,67.9,late,0
F01299,M180,2159.5,5.5,1002.42,1633.08,0.464,9.9,25.6,0.281,992.14,72.5,mid,1
F01300,M018,3947.86,3.68,3296.02,232.34,0.835,80.1,46.6,0.0,26.59,97.6,late,0
F01301,M082,1510.27,2.9,718.33,857.62,0.476,32.5,8.1,0.417,390.42,81.2,early,1
F01302,M136,2118.15,3.61,1345.02,933.72,0.635,5.0,2.6,0.138,477.37,77.7,late,1
F01303,M146,2800.37,2.26,2573.01,401.37,0.919,13.7,12.5,0.0,121.89,94.3,late,0
F01304,M069,1697.52,4.12,1697.52,17.35,1.0,4.0,23.1,0.0,587.52,76.0,late,0
F01305,M039,2041.29,2.8,943.21,889.81,0.462,25.8,5.3,0.08,167.56,100.0,early,1
F01306,M048,641.95,2.51,641.95,42.31,1.0,14.5,44.4,0.0,194.45,59.7,early,0
F01307,M149,3125.25,3.81,2211.21,199.07,0.708,25.4,1.3,0.0,1080.16,79.3,early,0
F01308,M139,2668.09,4.82,2196.83,110.52,0.823,17.6,1.0,0.0,596.02,64.4,mid,0
F01309,M077,3252.63,3.74,3252.63,0.0,1.0,31.4,16.5,0.0,567.75,92.1,late,0
F01310,M005,2423.05,3.03,2423.05,359.17,1.0,19.2,43.3,0.0,482.32,92.1,mid,0
F01311,M002,1867.98,3.52,1620.44,134.68,0.867,74.5,4.7,0.0,845.51,74.0,late,0
F01312,M117,1883.23,3.51,1131.37,46.03,0.601,57.9,9.0,0.173,2703.5,100.0,late,1
F01313,M004,1934.09,3.56,584.07,717.57,0.302,6.1,6.4,0.46,340.76,70.6,mid,1
F01314,M047,1433.15,4.22,1227.81,128.22,0.857,2.5,13.9,0.0,96.86,94.9,mid,0
F01315,M183,2432.41,3.13,2290.72,0.0,0.942,26.5,1.2,0.0,327.65,84.7,late,0
F01316,M016,1374.44,4.5,828.18,487.89,0.603,22.7,11.0,0.134,169.39,87.1,late,1
F01317,M197,2631.83,3.28,2303.39,127.9,0.875,10.4,37.6,0.0,74.03,48.5,early,0
F01318,M179,1155.68,3.09,777.3,465.0,0.673,7.0,5.0,0.173,1817.58,79.8,mid,1
F01319,M163,2858.21,2.53,2363.68,225.3,0.827,37.9,36.5,0.0,237.35,77.4,early,0
F01320,M078,1999.09,2.25,825.25,473.24,0.413,16.6,43.7,0.173,405.84,89.0,late,1
F01321,M115,2308.71,4.47,1142.2,1007.96,0.495,26.9,12.9,0.175,576.18,59.4,late,1
F01322,M128,760.2,4.71,747.64,10.1,0.983,8.5,34.3,0.0,244.91,55.5,late,0
F01323,M144,2674.33,2.56,2435.92,135.82,0.911,7.8,36.1,0.0,245.63,75.3,early,0
F01324,M029,1802.95,3.7,1334.19,210.87,0.74,12.1,32.3,0.0,93.2,80.8,early,0
F01325,M023,1680.51,3.36,1517.94,243.57,0.903,14.9,3.2,0.0,471.25,79.7,early,0
F01326,M033,3782.8,3.44,3360.74,209.83,0.888,3.2,10.0,0.0,471.57,78.3,mid,0
F01327,M053,1260.49,3.97,1260.49,60.66,1.0,6.2,10.1,0.0,21.91,58.5,late,0
F01328,M036,3784.26,3.42,3784.26,0.0,1.0,1.4,5.3,0.0,110.45,64.0,late,0
F01329,M125,1933.3,3.07,1920.47,202.65,0.993,1.1,6.3,0.0,1227.18,63.6,late,0
F01330,M020,2074.62,3.62,1906.11,320.35,0.919,4.6,12.6,0.0,123.15,100.0,late,0
F01331,M193,1607.96,3.65,1488.53,127.03,0.926,16.3,26.3,0.0,79.65,59.0,early,0
F01332,M147,1301.64,2.6,968.77,33.82,0.744,55.4,13.9,0.0,1644.07,65.3,early,0
F01333,M118,500.0,3.54,500.0,56.2,1.0,30.3,6.5,0.0,45.06,65.2,late,0
F01334,M057,2486.46,1.35,2453.28,128.42,0.987,35.5,8.6,0.0,612.51,74.2,early,0
F01335,M106,2367.21,3.27,2342.41,97.29,0.99,47.9,34.9,0.0,200.06,91.0,early,0
F01336,M145,1676.89,4.1,688.87,373.81,0.411,20.1,9.4,0.211,40.03,75.6,mid,1
F01337,M029,2856.74,4.16,2386.18,339.06,0.835,25.4,43.6,0.0,945.55,81.2,early,0
F01338,M116,1050.77,3.43,1050.77,146.66,1.0,8.3,23.5,0.0,661.66,70.2,early,0
F01339,M198,1843.4,4.45,1585.84,141.79,0.86,80.0,5.4,0.0,251.59,100.0,early,0
F01340,M135,2663.56,2.8,2663.56,49.77,1.0,16.3,30.2,0.0,706.61,100.0,early,0
F01341,M021,1992.91,3.33,1602.7,6.57,0.804,13.7,38.7,0.0,441.66,75.4,early,0
F01342,M101,3147.66,4.44,3105.15,51.97,0.986,21.3,1.0,0.0,1418.23,66.3,late,0
F01343,M077,1250.0,4.07,577.02,573.18,0.462,13.9,7.8,0.068,140.18,70.4,mid,1
F01344,M064,1547.98,2.02,1547.98,138.04,1.0,5.2,1.0,0.0,267.51,57.2,early,0
F01345,M031,1252.66,4.58,1168.56,133.38,0.933,46.6,2.5,0.0,932.83,40.1,late,0
F01346,M014,3198.44,4.18,2902.46,169.68,0.907,13.2,24.8,0.0,86.5,67.5,late,0
F01347,M119,2601.48,3.51,1714.02,1173.42,0.659,1.0,41.5,0.192,556.33,76.0,mid,1
F01348,M036,2530.97,2.33,2512.74,158.13,0.993,17.0,26.2,0.0,29.3,47.5,late,0
F01349,M103,2047.01,4.15,2031.8,140.97,0.993,4.1,3.6,0.0,49.83,70.7,early,0
F01350,M068,2284.29,1.84,2015.17,32.9,0.882,8.6,33.9,0.0,435.85,67.9,late,0
F01351,M022,677.08,1.97,640.28,105.42,0.946,11.6,22.2,0.0,8.6,78.6,late,0
F01352,M136,1340.59,3.61,1197.5,144.1,0.893,6.5,6.3,0.0,306.78,79.8,late,0
F01353,M025,2307.57,1.92,1986.01,0.0,0.861,40.9,16.3,0.0,1019.36,68.9,early,0
F01354,M122,2853.46,4.6,2538.51,378.26,0.89,6.0,30.6,0.0,1.63,68.6,early,0
F01355,M015,3158.39,3.02,2379.85,1985.61,0.754,1.0,20.5,0.179,14.68,66.3,late,1
F01356,M060,823.84,4.64,665.23,25.54,0.807,13.6,14.3,0.0,169.21,95.0,mid,0
F01357,M168,2207.31,2.99,2058.45,272.9,0.933,15.9,2.2,0.0,681.88,100.0,late,0
F01358,M059,1666.64,2.75,1297.15,101.46,0.778,35.2,76.6,0.0,65.39,80.9,mid,0
F01359,M016,2265.84,2.81,1410.29,1220.36,0.622,22.9,6.9,0.092,2296.33,60.4,early,1
F01360,M169,2357.93,4.16,1978.98,0.0,0.839,26.2,34.4,0.0,232.62,89.4,mid,0
F01361,M112,986.01,3.79,986.01,24.21,1.0,32.0,13.3,0.0,591.99,70.3,late,0
F01362,M129,2070.27,4.3,1858.09,0.0,0.898,1.0,35.3,0.0,295.53,90.0,early,0
F01363,M059,2289.45,4.68,2289.45,290.61,1.0,14.9,3.7,0.0,484.65,87.4,mid,0
F01364,M018,1327.66,3.32,1223.1,135.65,0.921,4.4,59.6,0.0,394.97,60.9,early,0
F01365,M053,2076.07,4.31,2041.58,187.08,0.983,38.8,19.7,0.0,70.55,51.6,late,0
F01366,M189,3138.35,2.94,2830.77,207.0,0.902,109.6,3.9,0.0,491.69,100.0,early,0
F01367,M176,510.07,2.26,497.12,164.8,0.975,1.3,51.7,0.194,886.89,88.6,late,1
F01368,M184,2163.02,3.75,1963.61,110.29,0.908,21.8,8.8,0.0,96.01,79.4,mid,0
F01369,M121,2381.15,2.49,2262.92,162.35,0.95,30.5,85.7,0.0,1166.09,69.5,mid,0
F01370,M179,2264.77,3.79,2079.83,109.56,0.918,126.5,83.5,0.0,349.28,65.9,mid,0
F01371,M003,1706.98,3.18,1576.45,168.12,0.924,3.3,39.5,0.0,305.42,58.4,mid,0
F01372,M005,2158.96,4.06,2136.45,12.74,0.99,29.5,1.9,0.0,106.53,60.5,mid,0
F01373,M017,3363.95,4.29,3095.78,845.62,0.92,61.1,1.3,0.268,208.96,100.0,mid,1
F01374,M154,2517.69,4.27,1949.02,1504.34,0.774,1.6,3.5,0.128,1035.43,99.6,mid,1
F01375,M048,2041.08,2.15,1845.43,200.71,0.904,41.8,4.8,0.0,344.73,66.7,early,0
F01376,M195,500.0,4.55,473.38,30.8,0.947,9.6,4.2,0.0,546.33,72.5,late,0
F01377,M112,3400.24,2.16,2816.91,0.0,0.828,6.4,25.8,0.0,84.71,46.1,early,0
F01378,M138,1526.55,4.86,1526.55,86.6,1.0,5.1,8.7,0.0,339.13,54.3,late,0
F01379,M018,2995.01,2.94,2623.31,117.52,0.876,22.5,36.2,0.0,27.35,48.7,early,0
F01380,M131,2088.88,3.59,1992.6,100.17,0.954,20.0,1.0,0.0,84.18,99.6,mid,0
F01381,M106,500.0,3.85,484.63,6.86,0.969,25.7,2.0,0.0,38.52,51.3,mid,0
F01382,M189,1309.48,4.13,383.67,596.39,0.293,23.9,64.7,0.034,936.6,52.9,late,1
F01383,M192,1136.58,5.64,678.45,657.99,0.597,18.9,42.5,0.058,675.68,96.9,early,1
F01384,M016,1979.85,2.47,1050.49,583.31,0.531,34.4,21.2,0.114,1631.08,63.0,mid,1
F01385,M008,2186.51,3.92,2186.51,189.64,1.0,1.2,2.7,0.0,969.27,89.5,late,0
F01386,M136,2678.68,3.16,2678.68,247.64,1.0,11.8,57.1,0.0,588.84,89.9,early,0
F01387,M187,767.99,4.38,767.99,4.07,1.0,3.1,20.8,0.0,689.18,74.6,early,0
F01388,M021,2977.49,2.45,2607.03,146.34,0.876,138.4,6.6,0.0,526.26,77.6,early,0
F01389,M068,3673.12,2.26,3504.72,339.86,0.954,6.1,28.1,0.0,2446.35,100.0,mid,0
F01390,M047,2248.36,4.12,1970.81,122.32,0.877,14.8,27.8,0.0,922.56,49.2,late,0
F01391,M152,1542.49,3.97,1509.61,85.32,0.979,6.7,13.0,0.0,134.81,67.7,mid,0
F01392,M057,2126.45,3.51,2117.09,113.17,0.996,8.7,2.9,0.0,677.04,99.9,late,0
F01393,M102,1753.44,4.18,1282.73,704.56,0.732,1.0,45.8,0.258,981.44,79.0,mid,1
F01394,M169,2163.8,4.8,1153.89,917.8,0.533,36.1,2.4,0.076,46.24,92.0,mid,1
F01395,M084,653.53,3.3,555.94,77.64,0.851,4.9,19.5,0.0,320.4,100.0,late,0
F01396,M195,2407.58,3.92,1638.43,1014.12,0.681,1.0,2.3,0.207,103.31,63.1,early,1
F01397,M189,1208.8,2.17,1208.8,19.63,1.0,29.0,65.2,0.0,387.13,77.1,mid,0
F01398,M146,1988.63,3.9,1861.75,66.6,0.936,8.6,6.0,0.0,951.04,74.5,early,0
F01399,M195,1082.06,2.76,894.05,157.03,0.826,58.7,10.0,0.0,247.81,82.5,early,0
F01400,M152,2091.46,3.64,1981.9,4.0,0.948,3.7,5.6,0.0,120.17,55.7,early,0
F01401,M143,2782.02,2.05,2782.02,30.86,1.0,120.2,12.4,0.0,1613.42,67.1,early,0
F01402,M176,1752.15,3.94,1508.83,0.0,0.861,7.3,33.0,0.0,334.24,100.0,late,0
F01403,M172,3201.1,3.69,3201.1,0.0,1.0,12.8,3.7,0.0,881.68,100.0,early,0
F01404,M024,1132.62,3.7,1000.06,140.44,0.883,21.3,29.0,0.0,164.1,81.6,mid,0
F01405,M058,2714.79,3.84,2714.79,194.84,1.0,5.7,12.5,0.0,126.08,82.2,late,0
F01406,M062,1650.9,3.8,1107.52,780.27,0.671,71.9,4.0,0.057,705.38,100.0,early,1
F01407,M147,766.47,4.07,380.6,380.57,0.497,20.0,4.9,0.232,184.63,81.9,late,1
F01408,M070,756.39,3.51,638.15,35.58,0.844,9.2,10.5,0.0,1050.07,96.2,late,0
F01409,M073,3541.58,4.12,3541.58,364.33,1.0,1.8,39.4,0.0,582.04,67.3,late,0
F01410,M100,3116.3,3.04,3053.27,317.54,0.98,28.6,13.0,0.0,476.7,33.2,mid,0
F01411,M143,1742.69,4.19,1612.6,41.09,0.925,30.3,27.3,0.0,192.3,80.4,mid,0
F01412,M053,1887.91,3.41,1393.35,118.06,0.738,8.8,4.4,0.0,682.69,80.2,late,0
F01413,M112,779.12,3.36,440.69,192.81,0.566,46.6,40.4,0.214,614.15,81.5,mid,1
F01414,M028,2222.87,5.61,2063.91,115.87,0.928,48.3,5.8,0.0,1041.34,98.4,late,0
F01415,M156,3804.12,2.91,3455.31,245.56,0.908,11.3,4.3,0.0,270.25,61.1,late,0
F01416,M017,2129.91,4.07,1580.58,820.72,0.742,11.1,23.2,0.309,289.19,100.0,early,1
F01417,M154,3188.47,4.2,3188.47,186.62,1.0,63.9,2.1,0.0,299.8,67.0,mid,0
F01418,M069,2886.2,3.89,2423.29,931.75,0.84,17.8,17.2,0.139,399.58,82.5,late,1
F01419,M099,1130.32,3.77,1127.69,29.03,0.998,79.7,5.9,0.0,111.53,100.0,mid,0
F01420,M163,1139.82,3.38,1061.9,55.04,0.932,1.0,13.1,0.0,683.12,89.8,early,0
F01421,M045,2512.06,2.53,2035.33,307.37,0.81,1.0,22.1,0.0,456.33,85.6,mid,0
F01422,M020,1270.65,2.61,1187.43,75.12,0.935,22.4,32.9,0.0,108.64,84.7,early,0
F01423,M040,1707.14,4.14,1589.97,64.99,0.931,28.7,2.5,0.0,26.83,95.5,late,0
F01424,M087,1986.05,4.34,1610.31,174.45,0.811,22.8,8.9,0.0,119.31,79.9,late,0
F01425,M168,3210.88,3.15,2723.47,0.0,0.848,11.1,30.5,0.0,852.54,70.4,mid,0
F01426,M064,2113.48,3.69,941.7,699.29,0.446,9.6,11.1,0.176,371.03,74.0,late,1
F01427,M178,1112.9,3.7,882.44,0.0,0.793,3.9,11.0,0.0,355.66,53.7,early,0
F01428,M079,867.9,3.76,867.9,21.28,1.0,6.0,7.6,0.0,417.87,61.0,mid,0
F01429,M071,1902.26,3.87,1902.26,39.84,1.0,2.5,18.1,0.0,811.31,76.2,mid,0
F01430,M096,3226.04,3.22,1134.79,1653.34,0.352,29.1,30.4,0.311,744.26,53.4,late,1
F01431,M121,2205.98,3.21,1989.32,127.92,0.902,23.0,48.0,0.0,917.09,49.2,early,0
F01432,M073,1829.3,3.42,1741.67,48.35,0.952,70.9,4.5,0.0,111.83,68.4,late,0
F01433,M149,1214.77,3.76,1214.77,85.43,1.0,5.7,17.4,0.0,541.93,63.1,early,0
F01434,M188,2146.91,3.19,814.37,635.12,0.379,5.3,1.0,0.238,523.6,100.0,early,1
F01435,M157,3821.48,2.89,3524.59,157.64,0.922,5.9,5.9,0.0,316.43,98.5,mid,0
F01436,M081,2204.38,4.03,1621.35,92.17,0.736,3.3,1.8,0.0,55.9,88.6,mid,0
F01437,M125,2624.5,3.82,1222.45,721.47,0.466,5.4,8.4,0.203,1116.95,83.7,early,1
F01438,M164,896.27,2.71,480.01,237.18,0.536,27.5,16.6,0.252,7.97,66.3,mid,1
F01439,M099,1800.14,2.9,1280.13,676.08,0.711,19.3,8.2,0.187,2.95,87.5,late,1
F01440,M007,2614.98,3.07,2614.98,0.0,1.0,2.4,38.2,0.0,329.99,100.0,late,0
F01441,M075,2188.19,4.53,2027.84,40.24,0.927,24.6,2.6,0.0,118.71,94.3,late,0
F01442,M091,2828.29,4.07,2460.74,0.0,0.87,19.6,17.4,0.0,604.08,82.5,late,0
F01443,M024,1307.79,4.6,1275.93,150.83,0.976,3.1,21.0,0.0,217.67,68.5,early,0
F01444,M002,2410.19,3.74,2410.19,0.0,1.0,3.1,1.0,0.0,51.4,100.0,late,0
F01445,M031,1209.63,3.28,1202.15,97.51,0.994,6.5,1.2,0.0,1012.05,92.2,mid,0
F01446,M088,2148.95,3.08,2148.95,87.43,1.0,15.8,3.5,0.0,307.07,53.3,mid,0
F01447,M085,1720.99,4.5,1589.45,52.37,0.924,31.5,3.0,0.0,1073.72,69.2,late,0
F01448,M196,2445.88,3.59,2113.37,0.0,0.864,46.8,5.3,0.0,685.32,95.3,early,0
F01449,M018,744.13,4.0,695.1,69.68,0.934,8.3,15.3,0.0,818.29,100.0,late,0
F01450,M134,1695.01,3.38,502.16,416.82,0.296,18.1,9.6,0.108,321.9,79.8,mid,1
F01451,M140,1538.95,4.73,1538.95,25.21,1.0,27.2,3.7,0.0,447.8,45.5,early,0
F01452,M060,2283.24,4.2,2283.24,23.42,1.0,4.5,13.3,0.0,117.97,60.9,late,0
F01453,M005,1808.13,2.59,1808.13,82.35,1.0,60.2,2.8,0.0,1120.24,95.0,early,0
F01454,M048,2414.71,3.11,2414.71,105.12,1.0,68.5,6.1,0.0,499.28,81.6,early,0
F01455,M020,2436.87,3.7,2436.87,152.47,1.0,22.1,4.4,0.0,1259.28,61.2,early,0
F01456,M055,1508.02,3.77,584.06,868.2,0.387,6.9,15.3,0.066,22.98,36.6,late,1
F01457,M075,2628.43,3.82,2628.43,233.1,1.0,7.3,6.9,0.0,2472.18,62.3,mid,0
F01458,M072,650.79,3.49,322.74,324.95,0.496,6.2,6.9,0.063,358.36,73.8,late,1
F01459,M061,2933.45,4.02,2756.16,299.81,0.94,26.9,2.0,0.0,515.61,81.9,mid,0
F01460,M121,1608.05,1.92,1000.76,611.2,0.622,17.9,3.0,0.418,193.82,69.4,late,1
F01461,M066,1926.14,3.6,1926.14,0.0,1.0,5.5,7.1,0.0,406.49,80.8,mid,0
F01462,M135,1666.87,3.22,219.67,540.71,0.132,1.0,13.3,0.203,1269.99,60.3,early,1
F01463,M050,2028.45,3.85,1575.34,917.46,0.777,10.5,12.3,0.196,733.83,85.9,early,1
F01464,M096,1363.71,3.33,820.82,220.37,0.602,3.2,5.4,0.111,441.08,72.0,mid,1
F01465,M177,1689.65,3.82,1419.44,34.18,0.84,10.6,4.2,0.0,289.31,45.2,early,0
F01466,M169,1406.38,4.92,1196.72,138.72,0.851,4.8,9.9,0.0,422.27,53.9,mid,0
F01467,M076,2787.16,1.0,2322.05,100.94,0.833,30.4,8.5,0.0,832.82,79.1,early,0
F01468,M134,1630.33,3.64,803.99,1171.24,0.493,44.1,4.8,0.252,1957.26,84.2,late,1
F01469,M041,1927.85,3.11,544.99,1036.75,0.283,64.0,17.8,0.334,104.16,73.7,early,1
F01470,M150,4250.54,3.37,3759.77,403.61,0.885,9.0,19.6,0.0,111.79,84.2,early,0
F01471,M124,1595.15,3.93,271.09,975.88,0.17,3.3,8.9,0.078,357.77,49.2,early,1
F01472,M165,2230.27,4.75,2230.27,107.24,1.0,24.7,10.0,0.0,117.54,71.9,mid,0
F01473,M009,1109.26,5.22,944.21,104.69,0.851,19.3,48.8,0.0,373.9,93.9,late,0
F01474,M037,2143.35,2.82,2068.77,196.49,0.965,6.1,22.9,0.0,956.39,100.0,mid,0
F01475,M025,1614.57,2.79,1537.62,135.66,0.952,13.1,5.9,0.0,361.71,66.1,late,0
F01476,M013,1147.26,3.34,736.16,514.58,0.642,13.1,4.8,0.038,1014.73,76.9,mid,1
F01477,M025,3024.57,3.86,2761.64,1233.65,0.913,10.9,64.9,0.147,601.21,80.0,mid,1
F01478,M124,3115.06,3.75,2736.1,252.07,0.878,43.1,47.5,0.0,1364.18,51.1,late,0
F01479,M181,2411.78,3.38,1451.48,1576.41,0.602,17.0,7.9,0.064,2638.27,88.4,mid,1
F01480,M081,2035.46,2.99,2035.46,60.28,1.0,20.2,4.2,0.0,153.09,80.0,late,0
F01481,M011,2612.92,2.95,2430.65,0.0,0.93,27.1,28.9,0.0,433.46,54.7,late,0
F01482,M035,1460.49,4.03,487.03,517.81,0.333,63.1,40.2,0.16,1399.66,74.0,mid,1
F01483,M038,2163.48,4.03,1697.98,147.74,0.785,42.7,35.7,0.0,37.77,65.8,early,0
F01484,M004,1794.07,3.25,1794.07,0.0,1.0,7.6,5.7,0.0,667.24,68.8,early,0
F01485,M070,1597.53,2.52,1511.65,110.06,0.946,3.4,34.7,0.0,1596.53,90.4,late,0
F01486,M180,3136.39,3.39,3136.39,309.63,1.0,24.7,10.6,0.0,316.02,84.5,mid,0
F01487,M192,2142.12,3.28,2034.47,70.51,0.95,5.9,5.3,0.0,778.12,73.9,late,0
F01488,M023,775.92,3.99,657.91,0.0,0.848,15.9,8.8,0.0,751.4,67.9,late,0
F01489,M023,1543.97,3.9,966.72,599.2,0.626,30.1,4.0,0.089,166.16,75.6,late,1
F01490,M193,893.63,4.14,891.31,17.7,0.997,10.0,31.0,0.0,218.22,100.0,early,0
F01491,M047,1646.31,2.01,1126.53,656.77,0.684,12.3,14.0,0.103,820.81,54.5,early,1
F01492,M112,2409.01,3.45,2024.9,723.04,0.841,1.7,34.7,0.189,266.83,93.5,late,1
F01493,M050,2225.63,3.89,1958.05,299.43,0.88,16.3,12.1,0.0,34.71,98.0,mid,0
F01494,M090,2304.19,5.16,2076.81,33.65,0.901,25.2,38.2,0.0,244.12,74.5,mid,0
F01495,M134,3452.59,3.22,3322.66,129.65,0.962,4.4,8.5,0.0,795.4,63.7,late,0
F01496,M013,1744.92,4.22,1479.87,57.19,0.848,76.2,3.6,0.0,767.87,100.0,early,0
F01497,M001,2009.0,3.87,1305.66,1215.76,0.65,49.3,15.7,0.201,570.58,94.0,mid,1
F01498,M156,2571.25,3.12,1909.93,2.55,0.743,33.8,21.1,0.0,844.75,100.0,late,0
F01499,M173,2615.6,3.46,2558.82,249.03,0.978,8.7,1.0,0.0,714.51,100.0,late,0
F01500,M099,3623.26,2.57,3034.88,190.86,0.838,6.7,8.2,0.0,369.69,76.2,late,0
F01501,M142,2101.2,3.49,851.69,826.19,0.405,35.8,19.6,0.162,362.08,61.0,early,1
F01502,M088,1117.69,2.64,872.81,71.5,0.781,46.3,22.1,0.0,1363.65,66.1,late,0
F01503,M057,1253.59,3.58,1130.32,65.64,0.902,8.1,21.6,0.0,1011.96,57.8,early,0
F01504,M134,2818.2,4.14,2818.2,168.29,1.0,35.4,49.4,0.0,8.74,82.7,late,0
F01505,M148,2036.65,2.32,1951.86,98.22,0.958,50.2,2.4,0.0,1539.24,94.9,mid,0
F01506,M047,3154.0,2.82,3154.0,0.0,1.0,14.3,12.3,0.0,720.39,70.9,early,0
F01507,M060,1922.27,3.34,1922.27,5.71,1.0,4.6,1.0,0.0,3.71,80.8,mid,0
F01508,M032,2067.41,3.09,1689.57,0.0,0.817,17.7,30.7,0.0,1514.69,49.1,late,0
F01509,M064,2916.04,4.03,2791.43,218.21,0.957,6.0,15.9,0.0,39.77,38.8,late,0
F01510,M067,2920.26,3.33,2272.4,1856.22,0.778,1.0,14.4,0.16,887.81,61.8,early,1
F01511,M104,1558.36,3.07,1558.36,90.19,1.0,2.9,1.2,0.0,2140.32,83.0,early,0
F01512,M074,3421.91,1.25,3030.21,62.19,0.886,13.5,2.7,0.0,660.15,43.5,late,0
F01513,M130,2128.15,3.07,1785.89,201.3,0.839,10.7,38.9,0.0,756.52,84.1,early,0
F01514,M113,1219.31,2.97,466.03,613.17,0.382,5.9,14.8,0.257,423.64,71.0,mid,1
F01515,M134,2216.55,3.06,1746.31,39.29,0.788,40.0,11.0,0.0,95.03,58.9,late,0
F01516,M130,2050.42,2.67,2050.42,46.14,1.0,26.9,6.2,0.0,757.38,100.0,mid,0
F01517,M059,1302.52,3.61,1275.48,32.0,0.979,15.2,11.0,0.0,1170.0,24.9,early,0
F01518,M012,1550.5,3.94,1550.5,87.36,1.0,20.1,3.4,0.0,395.53,77.6,early,0
F01519,M188,2369.82,3.03,1318.37,712.06,0.556,20.2,4.8,0.109,830.23,100.0,mid,1
F01520,M074,1692.27,3.13,1692.27,107.28,1.0,37.4,2.9,0.0,673.82,76.3,late,0
F01521,M061,2644.35,3.49,2043.78,909.59,0.773,23.8,84.2,0.28,1.08,97.3,mid,1
F01522,M165,2690.01,3.6,1445.82,1800.34,0.537,2.5,7.2,0.244,1231.31,70.8,early,1
F01523,M017,2483.0,3.96,971.6,1104.9,0.391,10.6,13.6,0.196,857.32,31.7,mid,1
F01524,M114,1889.01,4.57,1831.47,617.06,0.97,22.1,22.7,0.207,415.5,60.0,mid,1
F01525,M082,2707.3,2.28,2290.38,1471.19,0.846,4.3,7.9,0.195,169.86,67.7,late,1
F01526,M121,2235.83,4.29,2235.83,107.93,1.0,47.5,8.3,0.0,208.98,82.9,mid,0
F01527,M045,2222.97,2.86,2155.93,333.38,0.97,4.5,21.3,0.0,323.22,94.1,mid,0
F01528,M023,1933.06,4.03,1933.06,77.34,1.0,39.6,8.1,0.0,2331.86,100.0,early,0
F01529,M001,1536.36,4.86,1536.36,89.25,1.0,39.0,37.6,0.0,10.45,73.5,early,0
F01530,M187,2468.27,3.51,2468.27,181.37,1.0,29.9,15.2,0.0,383.43,91.9,mid,0
F01531,M135,2464.56,3.94,751.62,886.84,0.305,4.5,6.8,0.233,233.21,74.4,mid,1
F01532,M070,1841.11,3.13,1841.11,56.46,1.0,31.3,2.3,0.0,777.05,75.5,late,0
F01533,M162,2712.99,2.88,2481.81,148.61,0.915,11.1,13.1,0.0,214.63,88.3,late,0
F01534,M181,500.0,3.33,461.86,52.49,0.924,8.3,3.0,0.0,1941.27,79.9,mid,0
F01535,M196,2736.87,2.62,2736.87,411.14,1.0,4.2,5.9,0.0,1667.89,69.8,late,0
F01536,M194,874.45,3.13,358.26,378.39,0.41,42.9,6.3,0.33,693.18,88.6,late,1
F01537,M174,2300.16,2.48,2176.15,218.09,0.946,93.6,11.6,0.0,564.85,19.9,mid,0
F01538,M062,2393.09,2.86,2393.09,0.0,1.0,32.9,11.5,0.0,641.02,77.5,early,0
F01539,M174,3071.83,3.15,2269.27,17.09,0.739,58.3,1.0,0.0,672.67,89.4,early,0
F01540,M010,2035.49,4.24,1985.62,0.0,0.975,36.5,9.0,0.0,607.7,74.8,mid,0
F01541,M023,2598.26,2.86,2080.01,271.31,0.801,23.7,65.6,0.0,271.31,37.3,early,0
F01542,M086,1441.73,2.82,1437.31,149.35,0.997,103.0,7.2,0.0,1530.79,67.2,late,0
F01543,M052,1902.27,3.59,1274.38,1378.97,0.67,38.2,13.3,0.137,246.14,73.6,mid,1
F01544,M091,1999.11,3.65,1531.27,284.82,0.766,45.3,8.3,0.0,672.72,100.0,early,0
F01545,M177,1985.93,3.94,1552.21,120.01,0.782,19.0,1.0,0.0,67.61,81.1,mid,0
